2025-05-19 16:13:34,532 INFO    Thread-43 (_run_job):1156901 [wandb_setup.py:_flush():67] Current SDK version is 0.19.9
2025-05-19 16:13:34,547 INFO    Thread-43 (_run_job):1156901 [wandb_init.py:init():939] communicating run to backend with 90.0 second timeout
2025-05-19 16:13:35,291 INFO    Thread-43 (_run_job):1156901 [wandb_init.py:init():1014] starting run threads in backend
2025-05-19 16:13:35,481 INFO    Thread-43 (_run_job):1156901 [wandb_run.py:_console_start():2454] atexit reg
2025-05-19 16:13:35,482 INFO    Thread-43 (_run_job):1156901 [wandb_run.py:_redirect():2306] redirect: wrap_raw
2025-05-19 16:13:35,482 INFO    Thread-43 (_run_job):1156901 [wandb_run.py:_redirect():2371] Wrapping output streams.
2025-05-19 16:13:35,482 INFO    Thread-43 (_run_job):1156901 [wandb_run.py:_redirect():2394] Redirects installed.
2025-05-19 16:13:35,482 INFO    Thread-43 (_run_job):1156901 [wandb_init.py:init():1056] run started, returning control to user process
2025-05-19 16:13:35,485 INFO    Thread-43 (_run_job):1156901 [wandb_init.py:setup_run_log_directory():662] Logging user logs to /speech/utkarsh/da6401_assignment3/wandb/run-20250519_161335-kwmo51tv/logs/debug.log
2025-05-19 16:13:35,485 INFO    Thread-43 (_run_job):1156901 [wandb_init.py:setup_run_log_directory():663] Logging internal logs to /speech/utkarsh/da6401_assignment3/wandb/run-20250519_161335-kwmo51tv/logs/debug-internal.log
2025-05-19 16:13:35,485 INFO    Thread-43 (_run_job):1156901 [wandb_init.py:init():781] calling init triggers
2025-05-19 16:13:35,485 INFO    Thread-43 (_run_job):1156901 [wandb_init.py:init():786] wandb.init called with sweep_config: {'batch_size': 128, 'beam_size': 7, 'cell_type': 'lstm', 'decoder_dropout': 0.2, 'embedding_size': 256, 'encoder_dropout': 0.5, 'hidden_size': 256, 'learning_rate': 0.0005, 'num_layers': 3, 'use_attention': True}
config: {'data_path': 'dakshina_dataset_v1.0/hi/lexicons/', 'embedding_size': 256, 'hidden_size': 256, 'num_encoder_layers': 3, 'num_decoder_layers': 3, 'encoder_dropout': 0.5, 'decoder_dropout': 0.2, 'cell_type': 'lstm', 'batch_size': 128, 'learning_rate': 0.0005, 'n_epochs': 20, 'clip': 1.0, 'teacher_forcing_ratio': 0.5, 'patience': 5, 'min_delta': 0.0, 'beam_size': 7, 'save_path': 'models_true/', 'model_name': 'best_model.pt', 'seed': 42, 'log_wandb': True, 'wandb_project': 'da6401_assignment3', 'wandb_name': 'lstm-ec_3-dc_3-hs_256-emb_256-bs_128-lr_0.0005', 'use_attention': False, '_wandb': {}}
2025-05-19 16:13:35,485 INFO    Thread-43 (_run_job):1156901 [wandb_init.py:init():801] wandb.init() called while a run is active
2025-05-19 16:32:00,391 INFO    Thread-43 (_run_job):1156901 [wandb_run.py:_finish():2189] finishing run da24s011-indian-institute-of-technology-madras/da6401_assignment3/kwmo51tv
2025-05-19 16:32:00,391 INFO    Thread-43 (_run_job):1156901 [wandb_run.py:_atexit_cleanup():2419] got exitcode: 0
2025-05-19 16:32:00,392 INFO    Thread-43 (_run_job):1156901 [wandb_run.py:_restore():2401] restore
2025-05-19 16:32:00,392 INFO    Thread-43 (_run_job):1156901 [wandb_run.py:_restore():2407] restore done
2025-05-19 16:32:01,972 INFO    Thread-43 (_run_job):1156901 [wandb_run.py:_footer_history_summary_info():4064] rendering history
2025-05-19 16:32:01,973 INFO    Thread-43 (_run_job):1156901 [wandb_run.py:_footer_history_summary_info():4096] rendering summary
2025-05-19 16:32:01,974 INFO    Thread-43 (_run_job):1156901 [wandb_run.py:_footer_sync_info():4025] logging synced files
