2025-05-19 00:09:32,971 INFO    Thread-13 (_run_job):1015891 [wandb_setup.py:_flush():67] Current SDK version is 0.19.9
2025-05-19 00:09:32,976 INFO    Thread-13 (_run_job):1015891 [wandb_init.py:init():915] updated telemetry
2025-05-19 00:09:32,984 INFO    Thread-13 (_run_job):1015891 [wandb_init.py:init():939] communicating run to backend with 90.0 second timeout
2025-05-19 00:09:33,659 INFO    Thread-13 (_run_job):1015891 [wandb_init.py:init():1014] starting run threads in backend
2025-05-19 00:09:33,849 INFO    Thread-13 (_run_job):1015891 [wandb_run.py:_console_start():2454] atexit reg
2025-05-19 00:09:33,849 INFO    Thread-13 (_run_job):1015891 [wandb_run.py:_redirect():2306] redirect: wrap_raw
2025-05-19 00:09:33,849 INFO    Thread-13 (_run_job):1015891 [wandb_run.py:_redirect():2371] Wrapping output streams.
2025-05-19 00:09:33,849 INFO    Thread-13 (_run_job):1015891 [wandb_run.py:_redirect():2394] Redirects installed.
2025-05-19 00:09:33,849 INFO    Thread-13 (_run_job):1015891 [wandb_init.py:init():1056] run started, returning control to user process
2025-05-19 00:09:33,852 INFO    Thread-13 (_run_job):1015891 [wandb_init.py:setup_run_log_directory():662] Logging user logs to /speech/utkarsh/da6401_assignment3/wandb/run-20250519_000933-p2hc5va8/logs/debug.log
2025-05-19 00:09:33,852 INFO    Thread-13 (_run_job):1015891 [wandb_init.py:setup_run_log_directory():663] Logging internal logs to /speech/utkarsh/da6401_assignment3/wandb/run-20250519_000933-p2hc5va8/logs/debug-internal.log
2025-05-19 00:09:33,852 INFO    Thread-13 (_run_job):1015891 [wandb_init.py:init():781] calling init triggers
2025-05-19 00:09:33,852 INFO    Thread-13 (_run_job):1015891 [wandb_init.py:init():786] wandb.init called with sweep_config: {'batch_size': 64, 'beam_size': 5, 'cell_type': 'gru', 'decoder_dropout': 0.5, 'embedding_size': 16, 'encoder_dropout': 0.5, 'hidden_size': 256, 'learning_rate': 0.0005, 'num_layers': 2, 'use_attention': False}
config: {'data_path': 'dakshina_dataset_v1.0/hi/lexicons/', 'embedding_size': 16, 'hidden_size': 256, 'num_encoder_layers': 2, 'num_decoder_layers': 2, 'encoder_dropout': 0.5, 'decoder_dropout': 0.5, 'cell_type': 'gru', 'batch_size': 64, 'learning_rate': 0.0005, 'n_epochs': 20, 'clip': 1.0, 'teacher_forcing_ratio': 0.5, 'patience': 5, 'min_delta': 0.0, 'beam_size': 5, 'save_path': 'models_false/', 'model_name': 'best_model.pt', 'seed': 42, 'log_wandb': True, 'wandb_project': 'da6401_assignment3', 'wandb_name': 'gru-ec_2-dc_2-hs_256-emb_16-bs_64-lr_0.0005', 'use_attention': False, '_wandb': {}}
2025-05-19 00:09:33,852 INFO    Thread-13 (_run_job):1015891 [wandb_init.py:init():801] wandb.init() called while a run is active
2025-05-19 00:26:15,120 INFO    Thread-13 (_run_job):1015891 [wandb_run.py:_finish():2189] finishing run da24s011-indian-institute-of-technology-madras/da6401_assignment3/p2hc5va8
2025-05-19 00:26:15,120 INFO    Thread-13 (_run_job):1015891 [wandb_run.py:_atexit_cleanup():2419] got exitcode: 0
2025-05-19 00:26:15,121 INFO    Thread-13 (_run_job):1015891 [wandb_run.py:_restore():2401] restore
2025-05-19 00:26:15,121 INFO    Thread-13 (_run_job):1015891 [wandb_run.py:_restore():2407] restore done
2025-05-19 00:26:17,292 INFO    Thread-13 (_run_job):1015891 [wandb_run.py:_footer_history_summary_info():4064] rendering history
2025-05-19 00:26:17,293 INFO    Thread-13 (_run_job):1015891 [wandb_run.py:_footer_history_summary_info():4096] rendering summary
2025-05-19 00:26:17,293 INFO    Thread-13 (_run_job):1015891 [wandb_run.py:_footer_sync_info():4025] logging synced files
